original_text,length,label_true,label_pred,confidence,is_correct,error_type
the dow is up more than 1 000 points these kinds of wild swings have dominated the market for the past month,10,1,1,0.8726843,True,None
the s p 500 is up nearly 25 in 2019 and history shows the momentum could carry over to next year cnbc,10,1,1,0.8726843,True,None
the s p is now up 30 handles,10,1,1,0.78339905,True,None
the s p is up 0 9 and energy is the best performing sector xle is up 1 8 double the s p,10,1,1,0.73959357,True,None
there was a frantic rally at the market open on wall street the dow shot up more than 1000 points boosted by hopes,10,1,1,0.7395935,True,None
this s p 500 comeback stock could ride higher from here traders agree via,8,1,1,0.7530297,True,None
today s free feature the technical take markets lift above two day ranges <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> <TICKER>,8,1,1,0.5569043,True,None
u k stocks rally british pound recovers as optimism over possible virus containment offsets worry over johnson,8,1,1,0.52513653,True,None
u s markets have hit record levels recently what s your next move,6,1,1,0.6732734,True,None
u s markets jump at the open,23,1,1,0.6911561,True,None
u s stocks are staging a remarkable two day rally but many analysts are calling the recent run a rally within a b,22,2,0,0.44784203,False,True_2_Pred_0
u s stocks are,21,1,1,0.7496803,True,None
u s stocks edge higher trying to extend winning streak sp500 index marketscreener,19,2,0,0.6149635,False,True_2_Pred_0
u s stocks gain on trade talks optimism sp500 index marketscreener,18,1,1,0.8812752,True,None
u s stocks open higher as risk appetite improves sp500 index marketscreener,18,1,1,0.92357314,True,None
u s stocks open higher,16,1,1,0.48401606,True,None
u s stocks were resilient last week as coronavirus roils china business stocks trading,16,1,1,0.93960947,True,None
update u s stocks rose friday recovering after three consecutive session of losses by,15,1,1,0.9565974,True,None
us stocks had their best day in two weeks closing near session highs on optimism about a slowdown in new coronavir,14,1,0,0.47673532,False,True_1_Pred_0
us stocks remain near session highs in the early afternoon apparently nothing can derail the positive market senti,14,1,1,0.635325,True,None
us stocks futures gain as china fuels trade deal optimism,14,2,1,0.8725044,False,True_2_Pred_1
wall street bounces back from a steep sell off here s what to expect next via,13,1,1,0.796261,True,None
wall street hits record high as trade hopes rise,12,1,1,0.8835406,True,None
wall street hits record highs after reports u s very close to china trade deal as deadline looms,12,2,2,0.7811158,True,None
wall street opens higher as report sparks trade deal hopes,11,1,1,0.81965387,True,None
wall street rally continues dow and s p 500 open up over 3 at market open,11,1,1,0.81998473,True,None
wall street rises modestly s p500 economy marketscreener,11,1,2,0.7225635,False,True_1_Pred_2
wall street set for higher open as trade deal hopes build,10,1,1,0.89421886,True,None
wall street surges as china financial measures soothe virus worries,10,1,1,0.87199396,True,None
weekly market update good corporate results counter virus fears weeklymarketupdate marketscreener,10,1,1,0.633844,True,None
what to watch today dow set for huge jump after rocketing 1 600 points higher,10,1,1,0.62119323,True,None
world s largest pension fund gains on stocks foreign debt,10,2,2,0.784062,True,None
<TICKER>500 heads bulls win tails bears lose read more investing markets business,10,2,0,0.47849616,False,True_2_Pred_0
<TICKER> asian markets close nikkei 0 6 hang seng 0 6 shanghai 0 5,9,1,1,0.9567463,True,None
<TICKER> market briefing momentum maintained despite disappointing news,8,1,1,0.82584596,True,None
a sell off in bonds amid improving economic fundamentals could bring cyclical stocks back into the spotlight in the,8,2,1,0.4684859,False,True_2_Pred_1
algos buying bonds because other algos buying stocks,8,2,2,0.91974574,True,None
asia petrochemical monthly price watch report 2019,7,1,1,0.858524,True,None
asia stocks open mixed as trade details awaited markets wrap,7,2,2,0.9697668,True,None
asian shares mixed amid caution on us china trade talks,5,1,1,0.6520752,True,None
asian stocks with u s equity futures yen and treasuries temporary price drop hong kong stocks outperform trump says he is ver,4,1,1,0.4548955,True,None
asian stocks see modest gains treasury yields temporary price drop u s dollar holds an overnight decline oil slips after opec f,22,2,0,0.8909095,False,True_2_Pred_0
asian stocks set to open mixed after trade deal markets wrap,19,2,1,0.72829163,False,True_2_Pred_1
at the open 11 25 2019,18,2,1,0.78377426,False,True_2_Pred_1
at the open 2 10 2020,18,2,2,0.99817026,True,None
at the open 2 10 2020,18,2,2,0.99767774,True,None
at the open 2 6 2020,17,2,2,0.6666277,True,None
at the open 2 7 2020,16,2,2,0.99907947,True,None
averages end flat,16,2,2,0.99694496,True,None
averages end flat,16,2,1,0.55222213,False,True_2_Pred_1
before the open,15,2,2,0.95092773,True,None
bloomberg s bill maloney watches s p 500 technicals as markets digest a slew of trade headlines,14,2,2,0.9732667,True,None
can the record highs in u s stocks last,14,2,2,0.9981025,True,None
cee markets currencies weaker stocks grind higher amid u s china trade hope,13,2,1,0.94837034,False,True_2_Pred_1
china market opens iowa caucuses alphabet earnings 3 things to watch for on monday,13,2,2,0.9984226,True,None
consumer next shoe to drop as wall street ignores data decelerating hard,12,2,2,0.53184795,True,None
coronavirus update china toll skyrockets but markets calm amid government cash infusion,12,2,2,0.9617195,True,None
dasan zhone risk parameters change on derivatives market during holidays on foreign exchanges dasanzhone stock,12,2,2,0.9926731,True,None
dow futures up 5 points or less than 0 1 s p 500 down 2 points or 0 1,12,2,2,0.9997303,True,None
dow jones news microsoft reveals next xbox apple avoids tariffs,11,2,2,0.44693238,True,None
dow jones today a trade induced hangover,11,2,2,0.9987274,True,None
dow tags 28k dumps in catch down to bonds gold,10,2,1,0.55355537,False,True_2_Pred_1
europe has the longest trading hours among major stock markets some two hours longer than the u s,10,2,2,0.46854493,True,None
general announcement aims apac real estate investment trust secures 12 year master lease with its largest tenant singaporeexchange,9,2,1,0.8581552,False,True_2_Pred_1
general announcement announcement by associated company first sponsor group limited citydevelopments stock,7,2,1,0.6036013,False,True_2_Pred_1
general announcement entry into a supplemental deed in relation to dc1 singaporeexchange stock marketscreener,6,2,2,0.71767014,True,None
general announcement immediate report updated rating report midroog singaporeexchange stock marketscreener,6,2,2,0.69996196,True,None
general announcement loan facility obtained by keppel pacific oak us real estate investment trust singaporeexchange stock,6,2,2,0.6999619,True,None
general announcement melco resorts finance announces proposed senior notes offering singaporeexchange stock,6,2,2,0.49333975,True,None
general announcement monthly valuation of assets and utilisation of cash singaporeexchange stock marketscreener,6,2,2,0.5457721,True,None
general announcement sasseur real estate investment trust will be included in ftse epra nareit global emerging in singaporeexchange,3,2,2,0.6230284,True,None
general announcement siic environment to build 3 800 tonnes per day waste treatment proje siic stock,3,2,2,0.6230284,True,None
global markets asian shares mixed as wait goes on for elusive u s china trade deal,3,2,2,0.59678036,True,None
global shares cautious ahead of us jobs data report,16,2,2,0.44550288,True,None
here s what happened to the stock market on monday,16,2,2,0.94519216,True,None
here s what happened to the stock market on tuesday,16,2,2,0.78886986,True,None
india s nafed tenders to purchase 100 000 tonnes corn,15,2,2,0.9377342,True,None
inflows with a capital i the s p 500 fund took in 11 billion in march,14,2,1,0.58557343,False,True_2_Pred_1
japan exchange feb 10 2020 ose deletion of component issues for the tse mothers index japanexchange,13,2,2,0.98491156,True,None
leveraged exchange traded fund decays update get more updates here business finance trading,13,2,2,0.9715512,True,None
london stock exchange allergan plc londonstockexchange stock marketscreener,13,2,2,0.9695151,True,None
london stock exchange cleansing notice londonstockexchange stock marketscreener,13,2,2,0.9281052,True,None
london stock exchange disclosure table londonstockexchange stock marketscreener,12,2,2,0.99948287,True,None
london stock exchange early redemption londonstockexchange stock marketscreener,12,2,2,0.9579969,True,None
london stock exchange form 8 3 londonstockexchange stock marketscreener,11,2,2,0.99765116,True,None
london stock exchange form 8 3 replacement of abbvie inc londonstockexchange stock marketscreener,11,2,1,0.92164356,False,True_2_Pred_1
london stock exchange form 8 3 replacement of allergan plc londonstockexchange stock marketscreener,11,2,2,0.4942609,True,None
london stock exchange notice of event of default londonstockexchange stock marketscreener,10,2,2,0.9458381,True,None
london stock exchange notice of redemption londonstockexchange stock marketscreener,10,2,2,0.9626358,True,None
market is conducive to long volatility positions jpmorgan,10,2,2,0.93446684,True,None
market scales new high top ranked growth etfs to buy,10,2,2,0.7484318,True,None
markets are mixed on trade news,10,2,1,0.69657254,False,True_2_Pred_1
mid day market update tallgrass energy jumps following acquisition news proteostasis therapeutics shares plummet,10,2,0,0.72489464,False,True_2_Pred_0
mid morning market update markets edge higher jabil beats q1 expectations,9,2,0,0.82390803,False,True_2_Pred_0
mid morning market update markets mixed adobe earnings beat estimates,9,2,2,0.98279357,True,None
morgan stanley says forecasting just the next two months let alone 2020 is hard right now,9,2,2,0.99742496,True,None
mutual fund misfires of the market february 06 2020,9,2,2,0.9956873,True,None
mutual fund misfires of the market february 07 2020,9,2,2,0.9968579,True,None
mutual fund misfires of the market november 25 2019,9,2,2,0.9931924,True,None
nasdaq debtor distribution data nykredit realkredit a s nasdaq stock marketscreener,8,2,2,0.9925189,True,None
nasdaq oplysning om kommende ændring i møns banks ledelse nasdaq stock marketscreener,8,2,2,0.99491066,True,None
nasdaq quarterly statistical bulletin vol 8 no 2 june 2019 contents and narratives nasdaq stock,8,2,2,0.97948235,True,None
nasdaq composite down 0 1 s p 500 virtually flat,8,2,2,0.9800143,True,None
nasdaq private market sets new annual transaction record in 2019 streetinsider com,8,2,2,0.4039946,True,None
netflix must add ad tier or lose millions of users needham says via,6,2,2,0.5178288,True,None
news highlights top global markets news of the day newshighlights economy marketscreener,19,2,1,0.75233984,False,True_2_Pred_1
news highlights top global markets news of the day newshighlights economy marketscreener,18,2,2,0.92766535,True,None
nyse closing bell nyse <TICKER> celebrates their new listing and 50th anniversary,17,2,2,0.88442737,True,None
nyse closing bell executives and guests of greek american issuer day ring the bell,15,2,2,0.64196116,True,None
nyse opening bell nyse <TICKER> celebrates their 10th anniversary of listing,14,2,2,0.9953941,True,None
on the hour,14,2,0,0.84772813,False,True_2_Pred_0
on the hour,13,2,2,0.69550407,True,None
premarket london easyjet profit in line hammerson fire sale continues,13,2,2,0.54083514,True,None
s p 500 earnings upside in 2020 will primarily depend on u s china trade deal says jp morgan,12,2,2,0.96319556,True,None
s p 500 vs commodity markets relative valuation markets finance trading,12,2,2,0.96319556,True,None
s p dow fall as nasdaq inches up,12,2,2,0.9360412,True,None
shares gain but doubts linger on u s china deal oil rises,12,2,1,0.84614766,False,True_2_Pred_1
some odd divergences in the past two weeks as most asset classes except stocks are reversing recent gains,12,2,1,0.7559252,False,True_2_Pred_1
stock market live updates dow down 180 coronavirus names fall uber best day ever,12,2,1,0.61757624,False,True_2_Pred_1
stock market live updates stocks end little changed lashed by brexit and us china trade yahoo finance,12,2,1,0.5694786,False,True_2_Pred_1
stock market news november 18 2019,12,2,1,0.43554926,False,True_2_Pred_1
stock market news uber hits the gas pinterest paints a pretty picture,11,2,2,0.9851339,True,None
stock market update asia closes mixed europe trades lower,11,2,1,0.6799002,False,True_2_Pred_1
stock market update averages still mixed,11,2,1,0.5519454,False,True_2_Pred_1
stock market update early levels,11,2,1,0.43924028,False,True_2_Pred_1
stock market update energy remains weak while mega cap tech remains strong,11,2,0,0.73385084,False,True_2_Pred_0
stock market update futures little changed amid news of a limited trade agreement,11,2,2,0.8185186,True,None
stock market update futures update,10,2,0,0.51696086,False,True_2_Pred_0
stock market update retail stocks extend losses health care sector gains,10,2,1,0.7270103,False,True_2_Pred_1
stock market update s p 500 playing for second place on monday,9,2,0,0.4612034,False,True_2_Pred_0
stock market update s p 500 returns to flat line,8,2,1,0.76012343,False,True_2_Pred_1
stock market update stock market closes little changed retail space hit,6,2,1,0.5178533,False,True_2_Pred_1
stock market update stock market opens little changed energy stocks remain weak,6,2,2,0.5394514,True,None
stock market update stock market slows down jobs report beats expectations,5,2,1,0.4312578,False,True_2_Pred_1
stock market update stock market trades mixed home depot kohl s weigh on retail space,5,2,1,0.45460486,False,True_2_Pred_1
stock market update stocks market trades flat to start the week,3,2,2,0.78719693,True,None
stock market update wall street closes little changed after phase one deal reached,3,2,2,0.78719693,True,None
stock index futures hold gains after retail sales import prices data,24,2,2,0.85210705,True,None
stocks eke out early gains but retail names drag,20,2,2,0.89958733,True,None
stocks finish mixed as nasdaq logs third consecutive all time closing high,20,2,1,0.49520096,False,True_2_Pred_1
stocks indexes edge higher for the day lower for the week,19,2,2,0.99291635,True,None
stocks mixed amid conflicting trade reports,19,2,1,0.47406983,False,True_2_Pred_1
stocks mixed on choppy trading day by,18,2,2,0.6921563,True,None
stocks on wall street ended thursday s session little changed as investors avoided making risky bets amid a lack of,17,2,2,0.9449836,True,None
stocks rose slightly on friday but headed for their first weekly decline amid uncertainties around the u s china t,15,2,2,0.9003886,True,None
stocks that fell to 3 year lows in the week of dec 13,15,2,2,0.6791984,True,None
stocks were little changed at the close despite the news of impeachment articles being drafted and a looming deadli,13,2,0,0.41152593,False,True_2_Pred_0
sugar traders hold tight india s set to roil markets again,13,2,2,0.5048343,True,None
tech retakes leadership role with chips and cloud names moving higher i see a pattern seeking alpha,13,2,1,0.70244324,False,True_2_Pred_1
the index has served as a yardstick for hong kong s rise and its rebounds from various crises,12,2,2,0.90374655,True,None
the latest on u s markets,12,2,1,0.57673025,False,True_2_Pred_1
the latest pre open analysis of news data driving the market pageone <TICKER> <TICKER> <TICKER>,12,2,1,0.57673025,False,True_2_Pred_1
the time for canada s stock market to shine may be in 2020,12,2,1,0.5770868,False,True_2_Pred_1
the usa stock market is closed friday april 10 2020 in observance of good friday,11,2,1,0.8093034,False,True_2_Pred_1
this week s economic data releases forecasts advintltradeingoods advretailinventories,11,2,1,0.65160704,False,True_2_Pred_1
trade momentum rose in september for the first time in four months,11,2,2,0.5436352,True,None
trade momentum rose in september for the first time in four months,11,2,2,0.6906315,True,None
trading in china etfs soars as trump upends tariff optimism,11,2,1,0.5952168,False,True_2_Pred_1
trading of own shares for treasury month january 2020 stock marketscreener,10,2,2,0.4264621,True,None
u s equities edged higher while european and asian stocks slipped as investors sought to gauge the economic hit,10,2,1,0.5857191,False,True_2_Pred_1
u s stock futures hold modest gains after housing reports,10,2,2,0.402964,True,None
u s stocks end higher friday but s p 500 suffers weekly decline,10,2,2,0.8251316,True,None
us indices are having the best year since 2013 but large cap active funds are poised to see the worst year since 2016 bofa,10,2,0,0.44923666,False,True_2_Pred_0
utilities the most underappreciated sector t rowe price analyst says,9,2,2,0.60788304,True,None
wall street ends near flat after u s china announce trade deal,9,2,0,0.46189606,False,True_2_Pred_0
wall street firms release their 2020 s p 500 targets,8,2,2,0.9606114,True,None
wall street hovers near record levels boeing drags on dow,7,2,2,0.9185467,True,None
wall street rallies on friday but multi week win streak ends,6,2,2,0.75544,True,None
week ahead black friday federal reserve s powell,6,2,2,0.6298295,True,None
weekly market update the waiting game continues on trade weeklymarketupdate marketscreener marketscreener,24,2,2,0.99935824,True,None
what is the ted spread telling investors about the credit market,24,2,2,0.99436873,True,None
voters in key 2020 election states are growing increasingly pessimistic about the economy as the coronavirus crisi,22,2,2,0.94416386,True,None
i accept this award on behalf of ethiopians and eritreans ethiopian prime minister abiy ahmed receives the,22,2,2,0.9921347,True,None
it was a coup period tulsi gabbard slams us interference in bolivia,22,2,2,0.9968671,True,None
it is impossible to say under any serious economic model under which party s manifesto the economy would do bette,21,2,2,0.99205256,True,None
tell your parents not to get their opinions on facebook says,21,2,2,0.9842239,True,None
i am happy with him i really think he is caught up trump said of federal reserve chair jerome powell at the white house,20,2,2,0.9809713,True,None
this brexit failure was founded on lies and hypocrisy these 4 friends behind have crowdfunded hundred,20,2,2,0.99550843,True,None
we are close great progress has been made larry kudlow director of the national economic council discusses wh,20,2,2,0.9987198,True,None
we were a target here s what some ukrainians had to say about their country being in the spotlight during the u,19,2,2,0.9121739,True,None
has repeatedly touted his friendship with china s president xi says wo,19,2,2,0.99908245,True,None
chill is real trudeau envoy to china says of huawei feud,18,2,2,0.988282,True,None
unicorns and rainbows kellyanne conway shrugs off bloomberg s candidacy,18,2,2,0.9982993,True,None
it was a great opportunity to say thank you to the president australia s pm scott morrison comments on his call,17,0,0,0.64815295,True,None
president trump is facing a process which is unprecedented for its unfairness sam dewey,17,2,2,0.99634343,True,None
the democrats are getting hit and slammed on impeachment it is getting less and less popular by the day,16,2,2,0.98829716,True,None
the investigation isn t going to end,16,2,2,0.9972365,True,None
the support for impeachment is not there i think the democrats will have to come up with a new game plan,14,2,2,0.9962878,True,None
the whole russia thing was a hoax and the ukraine thing is a hoax and the democrats are a joke this is a disast,14,2,2,0.98003674,True,None
a lot of people feel defeated trump always wins it seems like nothing can stop him danny villazon,12,2,2,0.8671371,True,None
a new proposal in congress is looking to resurrect an old tradition mailing social security statements to your hom,12,2,2,0.62285036,True,None
after pm johnson s big win what s next for brexit,12,2,2,0.9932719,True,None
alberto fernández was sworn in as argentina s new president on tuesday marking a historic return to power for the,11,2,2,0.954936,True,None
alexandria ocasio cortez says she plans to oppose house speaker nancy pelosi s drug pricing bill,11,2,2,0.9877428,True,None
alpha dog putin shows meeker side with erdogan,11,2,2,0.96680075,True,None
an open letter to president trump 3 years after the election,11,2,2,0.9659566,True,None
angela merkel s government announces a new limitless aid program for small companies as part of an effort to supp,11,2,2,0.9829389,True,None
as senators prepare to vote on whether to call witnesses like john bolton the new york times has more details of t,10,2,2,0.9918007,True,None
astrology is cool again so what will happen with brexit and who will win the 2020 us election a prominent new yo,9,2,2,0.99329925,True,None
azerbaijan s first snap parliamentary elections lacked genuine competition and choice international monitors say,8,2,2,0.98218334,True,None
azeri snap elections condemned by monitors for vote violations,7,2,2,0.65556127,True,None
barron s on marketwatch how elizabeth warren is a value investor s friend,22,2,2,0.9963671,True,None
bernie sanders and pete buttigieg are asking for a partial retabulation of iowa caucus results citing widespread,22,2,2,0.991156,True,None
bernie sanders builds big primary machine to win prized california,21,2,2,0.9987827,True,None
bernie sanders continues to challenge joe biden for the lead spot among democratic voters nationally according to,21,2,2,0.99680257,True,None
bernie sanders has unveiled a plan to expand broadband internet access as part of a push to boost the economy and r,21,2,2,0.9908925,True,None
betsy devos this memo will better protect student loan borrowers,21,2,2,0.99796677,True,None
biden adviser raises questions about iowa caucus over app problems,19,2,2,0.99779224,True,None
biden campaign says it will push ahead regardless of new hampshire results,18,2,2,0.99808455,True,None
biden is endorsed by nevada congresswoman titus campaign update,17,2,2,0.9990546,True,None
bill de blasio says new york city must tackle affordability crisis,17,2,2,0.9984888,True,None
bjp issues whip to its mps asking them to be present in lok sabha rajya sabha on tuesday,13,2,2,0.99545836,True,None
bloomberg gets backing of former navy secretary ousted by trump,13,2,2,0.98472273,True,None
bloomberg unveils extreme gun control plan,12,2,2,0.99469924,True,None
bloomberg westminster johnson s to lose with chris hanretty,12,2,2,0.98891395,True,None
bloomberg s entry into presidential race raises ethical issues for his news service,11,2,2,0.9877614,True,None
boris johnson and jeremy corbyn go head to head in the final scheduled leadership debate ahead of next week s gener,11,2,2,0.9643422,True,None
boris johnson and jeremy corbyn have radically different visions for the uk what are their policies on brexit the,11,2,2,0.9805385,True,None
boris johnson cancels 2020 tax cut for businesses u k votes,11,2,2,0.9805385,True,None
boris johnson is heading for a clear victory in next week s u k general election according to senior officials in,10,2,2,0.9891222,True,None
boris johnson postpones plans to cut corporate taxes,10,2,2,0.9934141,True,None
boris johnson to remain in hospital for coronavirus tests,10,2,2,0.9689304,True,None
boris johnson vows no tax hikes in tory manifesto,10,2,2,0.99865746,True,None
boris johnson vows no tax hikes in tory manifesto,9,2,2,0.9938002,True,None
boris johnson wins overwhelming victory in uk,9,2,2,0.99021953,True,None
boris johnson s conservative party will pledge not to increase several key tax measures if it wins next month s gen,9,2,2,0.9644551,True,None
boris johnson s conservatives are proposing to spend an extra 1 pound for every 6 pledged by jeremy corbyn s labour,9,2,2,0.9943995,True,None
boris johnson s new priorities see the u k boycott davos,9,2,2,0.9943995,True,None
boris johnson s new priorities see the u k boycott davos,8,2,2,0.94954187,True,None
brazil minister says it is impossible to put value on eletrobras privatization,7,2,2,0.9668487,True,None
brexit bulletin an unpalletable truth,7,2,2,0.9782729,True,None
brexit has destabilised the franco german couple,6,2,2,0.9854152,True,None
brexit is rattling europe s market for carbon allowances and the u k election may push traders off the fence no m,5,2,2,0.97802633,True,None
british diplomat to us quits in tirade over brexit half truths,21,2,2,0.994848,True,None
british politicians are clueless on what the public thinks about trade,20,2,2,0.99736565,True,None
brussels edition truce offerings to trump,19,2,2,0.99169767,True,None
buttigieg faces tough battle to repeat iowa feat in later states,18,2,2,0.99754804,True,None
california will not buy from automakers who sided with trump,15,2,2,0.9960276,True,None
canada s new health minister s thoughts on cannabis what you should know,15,2,2,0.9964676,True,None
canadian ministers meet with cn rail union as strike looms,14,2,2,0.9556848,True,None
candidates make a final push in new hampshire,13,2,2,0.9951029,True,None
check out the week s most compelling political images,13,2,2,0.9959204,True,None
china attacks us at g20 as the world s biggest source of instability cnbc,12,2,2,0.9982679,True,None
china s xi visits hospital in beijing,12,2,2,0.9941409,True,None
chris matthews asks gabbard why are so many democrats war hawks,11,2,2,0.97205657,True,None
cnn trump is leader of destructive cult using mind control on americans,11,2,2,0.99183136,True,None
comey admits being overconfident in approving trump probe,11,2,2,0.98936355,True,None
congress is asking airbnb to provide information about hosts that list short term rentals on the site who don t com,11,2,2,0.9906536,True,None
congress leaders move supreme court against amended citizenship act,10,2,0,0.6157697,False,True_2_Pred_0
congress mulls reviving tax breaks prized by adm tesla gm,10,2,2,0.6011878,True,None
conservatives promise world class public services,10,2,2,0.9971654,True,None
consumer watchdog now downplaying a major obama era tool by,10,2,2,0.9491467,True,None
court dismisses democratic lawmakers emoluments lawsuit against trump,10,2,2,0.9980958,True,None
democrats by next thursday could begin to draft the articles of impeachment against president trump,9,2,2,0.9315569,True,None
democrats getting cold feet as impeachment support evaporates,9,2,2,0.99470705,True,None
democrats need to realize that impeaching trump may not accomplish anything at all,9,2,2,0.8635081,True,None
democrat s new taxes would not hit just billionaires,9,2,2,0.9942397,True,None
democrats share attack lines in new hampshire campaign update,9,2,2,0.92736775,True,None
donald trump likes to boast that he has unwavering republican support but that backing is softer than he suggests,8,2,2,0.9874721,True,None
donald trump on social security everything you need to know,8,2,2,0.98281014,True,None
donald trump will face a more assertive congress on foreign policy as he fights off impeachment and seeks re electi,8,2,2,0.99428856,True,None
el salvador president s strong arm tactics spark outrage,8,2,2,0.98675483,True,None
elizabeth warren releases doctor s note describing good health as voters weigh age of contenders,7,2,2,0.9474678,True,None
erik prince held secret talks in caracas with maduro s no 2,6,2,2,0.99156135,True,None
european diplomats have a message for donald trump bullying tactics will not win support for your iran policy,6,2,2,0.9685075,True,None
everyone is exhausted by this president bill weld on why he is challenging donald trump,23,2,2,0.989972,True,None
exclusive elise stefanik reflects on her two week whirlwind,20,2,2,0.96229917,True,None
federal pension fund says bill banning china investment is discriminatory,18,2,2,0.99052304,True,None
finance minister begins pre budget consultations starting monday,17,2,2,0.99950254,True,None
for the first time in a decade the us has sent its most senior pentagon official to taiwan in a reflection of was,17,2,2,0.9953105,True,None
former ecuadorian president rafael correa goes on trial on charges of campaign finance fraud and accepting millions,16,2,2,0.9996618,True,None
former goldman sachs ceo pushes back on warren attacks cnbc,16,2,2,0.99520004,True,None
former trump advisor john bolton accuses white house of locking him out of his twitter account,16,2,2,0.9728847,True,None
french labor unions call for a new day of protests seeking to force president emmanuel macron to either sweeten hi,15,2,2,0.9943066,True,None
friday humor democratic candidates clash over most effective plan to destroy economy,14,2,2,0.99170786,True,None
german spd backs demands for talks to stay in merkel coalition,14,2,2,0.99170786,True,None
german union calls for pre christmas amazon strike,14,2,2,0.99858934,True,None
germany sees 1 5 billion euro annual take from new financial transaction tax,14,2,2,0.99170786,True,None
germany s ruling christian democrats call for restrictions on huawei participating in country s 5g network,14,2,2,0.9012267,True,None
giuliani giving ukraine data to justice department barr says,13,2,2,0.87523395,True,None
gove rules out scottish independence referendum u k politics,13,2,2,0.9970675,True,None
gove rules out scottish referendum,13,2,2,0.9940561,True,None
government examining foreign fund flows in infrastructure at strategic locations,12,2,2,0.9921251,True,None
government launches portal for subsidy scheme under pmay,12,2,2,0.9908732,True,None
government moves bill in lok sabha to appoint unified regulator for ifscs,11,2,2,0.9964605,True,None
governments across asia are pushing back against unwanted rubbish from overseas that has accumulated within their b,10,2,2,0.866893,True,None
guinea bissau s current leader was eliminated from the country s presidential election after two former prime minis,10,2,2,0.9927148,True,None
gundlach who nailed trump s 2016 election says he ll win again if economy holds by,10,2,2,0.820046,True,None
here s the latest on the 2020 presidential race and what to watch today,10,2,2,0.97831446,True,None
here s the latest on the 2020 presidential race and what to watch today,9,2,2,0.9911158,True,None
here s what bugs democratic presidential candidate michael bennet about the front runners b,9,2,2,0.9884292,True,None
here s the breakdown of sen bernie sanders estimated 60 trillion tax plan,9,2,2,0.9938975,True,None
here s the latest on the 2020 presidential race and what to watch today,9,2,2,0.9173227,True,None
here s where we are in the impeachment process and what comes next,8,2,2,0.9327864,True,None
hindu nationalists see ayodhya victory as just the start,8,2,2,0.73981535,True,None
hong kong election pro democracy candidates surge amid record turnout protest organizer wins seat,8,2,2,0.9930883,True,None
hong kong s pro democracy candidates poised to win majority,5,2,2,0.9773955,True,None
hong kong s pro democracy candidates won an overwhelming victory in district council elections on sunday after mont,23,2,2,0.999337,True,None
hong kong s leader has insisted that escalating violence would not force her administration to yield to protester d,22,2,2,0.9960001,True,None
horowitz fbi should have pumped the brakes on surveillance of trump campaign aide,20,2,2,0.99628603,True,None
house judiciary committee approves impeachment,19,2,2,0.9929843,True,None
how bernie sanders is helping mike bloomberg by,19,2,2,0.9968804,True,None
how trump s trade war is hurting swing states,18,2,2,0.99672556,True,None
how trump s trade war is hurting swing states by,17,2,2,0.9996215,True,None
how will the democratic primaries shift the election listen to and discuss on the lates,17,2,2,0.98453724,True,None
i m russia s main opposition leader not because i banned everyone else from being one but because it s scary to,17,2,2,0.9985385,True,None
impeachment investigators do not know exactly rudy giuliani said in phone calls regarding ukraine but i guarantee,16,2,2,0.997964,True,None
impeachment probe turns to trump ally at heart of ukraine storm,15,2,2,0.99790406,True,None
impeachment reaches decision stage as democrats review evidence bbg,14,2,2,0.99657875,True,None
impeachment theater offers americans glimpse of the unseen unelected who actually rule over us,14,2,2,0.9981895,True,None
incompetence not ideology is the worst thing about this election,14,2,2,0.99552333,True,None
investors are really excited about the donald trump presidency continuing top strategist,13,2,2,0.9975694,True,None
ireland brings new twist to populism,13,2,2,0.99665904,True,None
it is the first election in the u s to enable any resident to vote by phone,12,2,2,0.9766569,True,None
jeremy corbyn has announced he would take a neutral stance in a second brexit referendum if labour won the genera,12,2,2,0.91224605,True,None
jeremy corbyn is a controversial leader even in his own party here s why,12,2,2,0.9898572,True,None
jeremy corbyn says he would be neutral in a second brexit poll,11,2,2,0.9666694,True,None
jim messina the re election of donald trump would pose an existential threat to the us and the world,10,2,2,0.9387516,True,None
jobs fuels economic momentum for trump ahead of election,10,2,2,0.96086293,True,None
jobs fuels economic momentum for trump ahead of election,10,2,2,0.9725777,True,None
joe biden claims he said facts not fat to iowa voter listen to the tape yourself,9,2,2,0.93043363,True,None
joe biden says if he is elected president he ll ask the justice dept to review mega mergers there s too much con,9,2,2,0.9945568,True,None
joe biden s campaign is determined to fight past tuesday s new hampshire primary,9,2,2,0.83874875,True,None
joe biden s tax plan is refreshingly moderate says especially when compared with those of his ri,9,2,2,0.83874875,True,None
john bercow reveals boris johnson s tennis trick,9,2,2,0.9808069,True,None
john major gives his backing to tory rebel candidates,8,2,2,0.99612254,True,None
johnson gets to work naming cabinet and taking u k out of eu,8,2,2,0.99132663,True,None
johnson promises brexit on jan 31 trade deal in 2020,6,2,2,0.9699055,True,None
johnson races to pass u k terror law before next convict freed,5,2,2,0.9501873,True,None
johnson seeks votes in whirlwind tour of britain,22,2,2,0.981323,True,None
johnson s manifesto demands voters take a lot on trust,21,2,2,0.8536775,True,None
johnson s safety first pitch intended to avoid repeat of 2017,21,2,2,0.99925166,True,None
just in former trump advisor george papadopoulos just annouced he is running for congress,21,2,2,0.9981914,True,None
