original_text,length,label_true,label_pred,confidence,is_correct,error_type
<TICKER> holding overnight i increased my position today im hoping we might get some news but chart also looks primed for a bounce,10,1,1,0.5598795,True,None
<TICKER> <TICKER> <TICKER> big partner boosts biotech with 120 upside raymond james,9,1,1,0.5316178,True,None
<TICKER> realty income creates an attractive buying opportunity stocks trading finance,8,1,1,0.44467598,True,None
<TICKER> c oi s a is transforming into a leading telecom infrastructure wholesaler for 5g in brazil sign up for up,8,1,1,0.5372033,True,None
<TICKER> what a call sweeeeeeeeeetttttt,7,1,1,0.54105735,True,None
<TICKER> a great chart for technical traders frost on the move,7,1,1,0.48170143,True,None
<TICKER> end of day rally,7,1,1,0.51520866,True,None
<TICKER> squeeze into the close <TICKER> strong close,5,1,1,0.43850812,True,None
<TICKER> waking up possible v bounce after a non sense selloff last week,5,1,2,0.44685414,False,True_1_Pred_2
<TICKER> easy to see easy to trade dont forget <TICKER> looks primed for a run to 1,5,1,1,0.42878634,True,None
<TICKER> if it breaks 41c the move could be explosive under accumulation here,4,1,1,0.39864242,True,None
<TICKER> is breaking out on massive volume short squeeze into the close,25,1,2,0.4234692,False,True_1_Pred_2
<TICKER> palo alto networks a decent buy after the sharp fall markets stocks finance,23,1,1,0.560175,True,None
<TICKER> 3x avg daily volume today added 30k shares today holding overnight can easily run to 1 2,23,1,2,0.40127835,False,True_1_Pred_2
<TICKER> another good bottom chart cmf shows money flowing into the stock at a fast pace plus all key momentum indi,21,1,1,0.53085697,True,None
<TICKER> nice to see some buyers here,20,1,1,0.47543374,True,None
<TICKER> peck growth is accelerating for this profitable green energy nano cap company trading markets finance,20,1,1,0.5513662,True,None
<TICKER> pepsico it is a better dividend play today than you think subscribe to seeking alpha for more,19,1,0,0.37647977,False,True_1_Pred_0
<TICKER> planet fitness strong growth continues read more and get updates on any stock business trading markets,19,1,1,0.5295684,True,None
<TICKER> this is a great pr i would not be surprised seeing this stock trading above 2 in after hours,18,1,1,0.5591318,True,None
<TICKER> could squeeze over 2 25,18,1,1,0.37644795,True,None
<TICKER> woke up former runner with just 3 7m shares float short squeeze candidate,17,1,1,0.5416447,True,None
<TICKER> pax global technology a no brainer investment read more business markets trading,17,1,1,0.3461741,True,None
<TICKER> coronavirus will not hinder paypal s growth economy business stockmarket,16,1,1,0.5339229,True,None
<TICKER> paypal s stock may be heading for a year end rally get more updates here trading business economy,16,1,1,0.4883649,True,None
<TICKER> april 204 call open interest rises to 32 443 after 20 000 bought for 0 94 yesterday morning then 10 000 at,16,1,1,0.5641963,True,None
<TICKER> royal caribbean cruises fleet expansion driving growth follow this and any other stock on seeking alpha,15,1,1,0.5528556,True,None
<TICKER> a <TICKER> b shell the end of oil and gas is not near and investors can benefit from a high yield read more a,15,1,1,0.5165098,True,None
<TICKER> breaking out to the upside,14,1,1,0.5462747,True,None
<TICKER> <TICKER> <TICKER> mortgage reits start to climb up from descent,14,1,1,0.53812337,True,None
<TICKER> repsol s excellent opportunity to buy in to cop s alaska development get more info on seeking alpha,14,1,1,0.5393803,True,None
<TICKER> 510 mar 220 calls look to be closing late,14,1,1,0.38231188,True,None
<TICKER> is working on a 2nd stage 44 deep cup base may be building a handle flag watch for break above last week,13,1,1,0.36076295,True,None
<TICKER> buying this temporary price drop,12,1,1,0.44855034,True,None
<TICKER> gapping up,11,1,0,0.3863323,False,True_1_Pred_0
<TICKER> large cap notable movers of interest splunk splk rises following upside third quarter press,11,1,1,0.5069348,True,None
<TICKER> mid cap notable movers of interest immunomedics immu gains on ascent study updates,10,1,1,0.50707775,True,None
<TICKER> small cap notable movers of interest mesoblast meso gains on clearance of remestemcel l ind,9,1,1,0.5199709,True,None
<TICKER> small cap notable movers of interest the buckle bke gains following third quarter press,7,1,1,0.49689728,True,None
<TICKER> stocks etfs that traded to new 52 week highs lows this session new highs 116 outpacing new lows 12,6,1,1,0.5328532,True,None
<TICKER> back over 6 possible end of day run,6,1,1,0.40369168,True,None
<TICKER> optimistic about price increase options flow and a nice setup breakout watch over 24 45,6,1,1,0.41356197,True,None
<TICKER> schlumberger value beginning to emerge after shares halved yet again stockmarket stocks business,3,1,1,0.46820316,True,None
<TICKER> highs 50 000 jan 21 30 call spreads bought,31,1,1,0.5511772,True,None
<TICKER> still liking and holding this stock worth reading this pipeline of product candidates has the potential to,23,1,1,0.5662313,True,None
<TICKER> bear market bounce j c parets returns to alpha trader stocks finance trading,22,1,1,0.37049374,True,None
<TICKER> when everybody thinks the world is coming to an end this happens nice breakout eh eh eh,18,1,1,0.39879882,True,None
<TICKER> strong breakout of tight setup on volume above 6wk desc tl last week s high ma s c h breakout higher hi,18,1,1,0.48014194,True,None
<TICKER> market briefing broad based relief rally,16,1,1,0.3927478,True,None
<TICKER> now is the time to build a position in toll brothers business finance economy,16,1,1,0.5249309,True,None
<TICKER> <TICKER> making me some today,15,1,2,0.45152098,False,True_1_Pred_2
<TICKER> moving good today just play the movement but do not get stuck holding the bag,15,1,1,0.47668692,True,None
<TICKER> top ships tops stock is rocketing for multiple reasons via,15,1,0,0.38968825,False,True_1_Pred_0
<TICKER> very good news watch the break of 1 03 for a big run,14,1,1,0.40793663,True,None
<TICKER> why tesla remains a strong buy markets stocks business,14,1,1,0.49997157,True,None
<TICKER> why buying domtar is not such a mad idea continue reading economy trading investing,14,1,1,0.54888135,True,None
<TICKER> nice volume this morning confirming the possible short term bottom,13,1,1,0.5274189,True,None
<TICKER> <TICKER> unilever sees lipton as still attractive,13,1,1,0.54502517,True,None
<TICKER> <TICKER> <TICKER> it is time to buy stocks morgan stanley s wilson,11,1,1,0.53502285,True,None
<TICKER> vericel corporation a must have biotech post covid 19 sell off finance trading stockmarket,11,1,1,0.52027607,True,None
<TICKER> vinda international favorable tailwinds persist business stockmarket economy,11,1,1,0.5131134,True,None
<TICKER> even after the recent surge this high frequency trader still shows value business economy investing,11,1,1,0.49361193,True,None
<TICKER> wd 40 increases quarterly dividend to 0 67 share from 0 61 share,10,1,1,0.54206467,True,None
<TICKER> <TICKER> <TICKER> softbank will win wework bet bernstein,10,1,1,0.53788,True,None
<TICKER> breakout on volume could squeeze into the close,10,1,1,0.48453,True,None
<TICKER> still liking and holding adding on any dip,9,1,1,0.40636483,True,None
<TICKER> back over 1,9,1,1,0.43221372,True,None
<TICKER> heavy,9,1,1,0.5437189,True,None
<TICKER> strong clearing 21 ma and trying to get back over 200 ma,9,1,1,0.4671138,True,None
<TICKER> <TICKER> <TICKER> semis gain on signs of resilience,9,1,1,0.54909474,True,None
<TICKER> updated chart for u guys optimistic about price increase moving average convergence divergence crossover on hourly chart cmf is also rising short term trend is now up pivots on chart,8,1,1,0.511535,True,None
<TICKER> volume is coming in the upward momentum could accelerate,7,1,1,0.46318826,True,None
<TICKER> non stop unreal 250 eyes on <TICKER> another china play,6,1,1,0.39206782,True,None
<TICKER> holding nicely its ema50 with more than 2 per share in cash a run to 1 is likely at this point,4,1,1,0.4160131,True,None
<TICKER> why we should buy more zynga shares economy trading investing,2,1,1,0.36104998,True,None
<TICKER> entry was 1 43 will add more and average up pullback to 1 48 1 50 add for handle break above 1 6,26,1,1,0.46051314,True,None
10 09 am <TICKER> 260 13 2 471 stocks are up from the open vs 736 that are down from the open <TICKER> 111 7,25,1,1,0.4121693,True,None
added <TICKER> common,24,1,1,0.55837476,True,None
added <TICKER> for after hours thats great news can easily run to 2,24,1,1,0.46425834,True,None
added <TICKER> <TICKER> and <TICKER> to the powerearningsgap list these 3 names look very promising going forward look f,23,1,1,0.4413638,True,None
added 50k shares <TICKER> thanks for the pullback,20,1,1,0.5315569,True,None
adding <TICKER> for next week love this kind of bottom setups,20,1,0,0.40370172,False,True_1_Pred_0
adobe did good and stock is headed to a record high,19,1,1,0.49010667,True,None
after a early morning mishap on <TICKER> <TICKER> taking control here with <TICKER> <TICKER> <TICKER> <TICKER> <TICKER> both would be wins now too,18,1,1,0.45201826,True,None
alexco resource tse axu shareholders have enjoyed an impressive 244 share price gain,18,1,1,0.528197,True,None
alibaba stock shows strong tailwinds from subscriber growth,16,1,1,0.4187692,True,None
all these names are working buying <TICKER> <TICKER>,14,1,1,0.5300285,True,None
allakos <TICKER> buyer of 1000 january 150 calls 3 10 recent report of it exploring options,14,1,1,0.46679777,True,None
amazon <TICKER> with 2000 july 1900 calls opening in the afternoon as some of the 6000 1800 calls adjusted higher,13,1,1,0.54504985,True,None
ambu a s just beat earnings per share by 19 here s what analysts think will happen next,13,1,1,0.47579756,True,None
amd option traders turn optimistic about price increase following second analyst target hike,13,1,1,0.5550705,True,None
apple and microsoft helped lift the dow industrials above 28000 for the first time earlier this month underscoring,13,1,1,0.46365508,True,None
apple is worth more than the entire s p 500 energy index combined including industry titans like exxon and chevron,13,1,1,0.40043715,True,None
apple shares flex muscles as trump cook tour facilities,12,1,1,0.4133885,True,None
bids are building up on <TICKER> could pop over 3 04 love this chart,12,1,1,0.5464873,True,None
boston scientific <TICKER> more optimistic about price increase flow with 5000 may 30 puts being sold 0 72 and the august 40 calls bought 1 30,11,1,2,0.46454245,False,True_1_Pred_2
breaking out of a four month stretch visa stock can reach 200 investorplace com,11,1,1,0.43845403,True,None
brp inc tse doo earns among the best returns in its industry,9,1,1,0.49552155,True,None
bull of the day jazz pharma jazz nasdaq,9,1,1,0.52922755,True,None
bunch of brick and mortar retailers up 15 25 today sustainable sarcasm font,9,1,1,0.50817215,True,None
casper ends first day of trade up 13,9,1,1,0.4895634,True,None
changyou com ltd cyou hedge funds are snapping up,8,1,1,0.5399456,True,None
communications services up on rotation into cyclical sectors communications services roundup economy,8,1,1,0.54177773,True,None
did you miss immunodiagnostic systems holdings s lon idh 38 share price gain,8,1,2,0.42764443,False,True_1_Pred_2
faang will continue to dominate stock market returns radio,8,1,1,0.4709243,True,None
fundstrat s top chartist sees bitcoin approaching 11 000,8,1,1,0.45212972,True,None
gotta be impressed how the <TICKER> held the vwap from the low today we made it up past the vwap from late april low,3,1,2,0.35400447,False,True_1_Pred_2
heard on the street prada has been the best performing luxury stock over the past three months,19,1,1,0.44382972,True,None
hedge funds are betting on aduro biotech inc adro,17,1,1,0.4471283,True,None
hedge funds are betting on argan inc nyseamex agx,15,1,1,0.5240297,True,None
hedge funds are betting on bellicum pharmaceuticals inc blcm,15,1,1,0.56343544,True,None
hedge funds are betting on mercantile bank corporation mbwm,15,1,1,0.55007064,True,None
hedge funds are buying eqt midstream partners lp eqm,15,1,1,0.55250245,True,None
hedge funds are buying stocks exposed to us china trade on hopes for a deal,15,1,1,0.5459999,True,None
hedge funds are buying tenneco inc ten,15,1,1,0.5462078,True,None
hedge funds are crazy about assertio therapeutics inc asrt,14,1,1,0.5497503,True,None
hedge funds are crazy about cincinnati bell inc cbb,14,1,1,0.5427244,True,None
hedge funds are crazy about heidrick struggles international inc hsii,14,1,1,0.5497993,True,None
hedge funds are crazy about pc connection inc cnxn,12,1,1,0.4521126,True,None
hedge funds are crazy about washington federal inc wafd,12,1,1,0.51935595,True,None
hedge funds are piling into dr reddy s laboratories limited rdy,11,1,1,0.37154904,True,None
hedge funds are still optimistic about price increase on techtarget inc ttgt despite recent sales,11,1,1,0.5399607,True,None
hedge funds are still crazy about avid technology inc avid,11,1,1,0.41596776,True,None
hedge funds are warming up to canadian imperial bank of commerce cm,11,1,1,0.49984843,True,None
hedge funds are warming up to celestica inc cls,10,1,0,0.3859627,False,True_1_Pred_0
hedge funds are warming up to eldorado gold corp ego again,10,1,1,0.4556344,True,None
hedge funds are warming up to first bancorp nasdaq fbnc,10,1,1,0.53531814,True,None
hedge funds are warming up to helix energy solutions group inc hlx,10,1,1,0.5182586,True,None
hedge funds aren t done buying california water service group cwt,9,1,1,0.526807,True,None
hedge funds aren t done buying omega healthcare investors inc ohi,9,1,1,0.47477147,True,None
hedge funds aren t done buying simulations plus inc slp,9,1,1,0.5204346,True,None
hedge funds have never been more optimistic about price increase on agile therapeutics inc agrx,9,1,1,0.4659232,True,None
hedge funds have never been more optimistic about price increase on aurinia pharmaceuticals inc auph,9,1,1,0.4036939,True,None
hedge funds have never been more optimistic about price increase on camtek ltd camt,9,1,1,0.4245766,True,None
hedge funds have never been more optimistic about price increase on city office real estate investment trust inc cio,9,1,1,0.37512645,True,None
hedge funds have never been more optimistic about price increase on landec corporation lndc,9,1,1,0.3899347,True,None
hedge funds have never been more optimistic about price increase on mge energy inc mgee,9,1,1,0.3712935,True,None
hedge funds have never been more optimistic about price increase on radnet inc rdnt,9,1,1,0.5301157,True,None
hedge funds have never been this optimistic about price increase on adesto technologies corporation iots,7,1,1,0.4404067,True,None
hedge funds have never been this optimistic about price increase on alexander s inc alx,20,1,1,0.55003077,True,None
hedge funds have never been this optimistic about price increase on bloom energy corporation be,19,1,2,0.46059254,False,True_1_Pred_2
hedge funds have never been this optimistic about price increase on bluerock residential growth real estate investment trust inc brg,17,1,1,0.5401844,True,None
hedge funds have never been this optimistic about price increase on cathay general bancorp caty,16,1,1,0.5574469,True,None
hedge funds have never been this optimistic about price increase on cedar fair l p fun,16,1,1,0.5464853,True,None
hedge funds have never been this optimistic about price increase on century casinos inc cnty,16,1,1,0.5469677,True,None
hedge funds have never been this optimistic about price increase on chiasma inc chma,16,1,1,0.5540091,True,None
hedge funds have never been this optimistic about price increase on construction partners inc road,16,1,1,0.54371655,True,None
hedge funds have never been this optimistic about price increase on diamond hill investment group inc dhil,15,1,1,0.5533283,True,None
hedge funds have never been this optimistic about price increase on elevate credit inc elvt,15,1,1,0.5477343,True,None
hedge funds have never been this optimistic about price increase on fastly inc fsly,15,1,1,0.5491441,True,None
hedge funds have never been this optimistic about price increase on first financial bankshares inc ffin,15,1,1,0.5545096,True,None
hedge funds have never been this optimistic about price increase on genmab a s gmab,15,1,1,0.54582494,True,None
hedge funds have never been this optimistic about price increase on harborone bancorp inc hone,15,1,1,0.5529996,True,None
hedge funds have never been this optimistic about price increase on htg molecular diagnostics inc htgm,15,1,1,0.557668,True,None
hedge funds have never been this optimistic about price increase on liqtech international inc liqt,15,1,1,0.55238134,True,None
hedge funds have never been this optimistic about price increase on nve corporation nvec,15,1,1,0.5495112,True,None
hedge funds have never been this optimistic about price increase on opera limited opra,15,1,1,0.55387676,True,None
hedge funds have never been this optimistic about price increase on osisko gold royalties ltd or,15,1,1,0.5559581,True,None
hedge funds have never been this optimistic about price increase on paramount group inc pgre,15,1,1,0.5560462,True,None
hedge funds have never been this optimistic about price increase on paysign inc pays,14,1,1,0.55379885,True,None
hedge funds have never been this optimistic about price increase on radiant logistics inc rlgt,14,1,1,0.5534933,True,None
hedge funds have never been this optimistic about price increase on satsuma pharmaceuticals inc stsa,14,1,1,0.5510013,True,None
hedge funds have never been this optimistic about price increase on trecora resources trec,14,1,1,0.5580094,True,None
hedge funds have never been this optimistic about price increase on western midstream partners lp wes,14,1,1,0.5553873,True,None
hedge funds piling into audiocodes ltd audc,14,1,1,0.55255556,True,None
hedge funds warming up to central pacific financial corp cpf,14,1,1,0.56249225,True,None
here s how tesla stock swings 18 higher trader says <TICKER> via,12,1,1,0.53142536,True,None
here s why amneal pharmaceuticals rose as much as 52 3 today,12,1,1,0.55495673,True,None
here s why collegium pharmaceutical rose as much as 20 7 today,12,1,1,0.51272285,True,None
here s why renewable energy group shares jumped as much as 43 9 today,10,1,1,0.51741046,True,None
highlight senior analyst bill selesky on <TICKER> i really have no idea what s causing it to pop tod,7,1,1,0.44275078,True,None
highlight cruise stocks are rallying the industry has done a total 180 in the last few months s,30,1,1,0.50502104,True,None
home depot stock is still a good investment despite rare misstep analysts by,19,1,1,0.3984342,True,None
if you had bought canadian tire corporation tse ctc a shares five years ago you d have made 24,18,1,1,0.43680492,True,None
if you had bought cyberark software nasdaq cybr shares five years ago you d have made 140,17,1,1,0.5247234,True,None
if you had bought stoneridge nyse sri shares five years ago you d have made 159,17,1,0,0.3784094,False,True_1_Pred_0
im buying today chart news we could see 16 again in the coming days,17,1,1,0.5392343,True,None
in 1 60 <TICKER> on news 6000 shares stock fell 80 and now can run big,16,1,1,0.43785143,True,None
incyte nasdaq incy has a rock solid balance sheet,16,1,1,0.53305334,True,None
introducing cogent communications holdings nasdaq ccoi a stock that climbed 78 in the last five years,16,1,1,0.43324128,True,None
introducing penumbra nyse pen the stock that zoomed 151 in the last three years,16,1,1,0.5302632,True,None
investors who bought globalscape nysemkt gsb shares five years ago are now up 302,15,1,1,0.41349214,True,None
investors who bought lendlease group asx llc shares a year ago are now up 53,15,1,1,0.54504794,True,None
investors who bought supernus pharmaceuticals nasdaq supn shares five years ago are now up 148,14,1,1,0.4794497,True,None
ionis pharmaceuticals nasdaq ions has a rock solid balance sheet,14,1,1,0.4667747,True,None
it looks like <TICKER> could be a stock that deserves your attention going forward,14,1,1,0.5399383,True,None
large cap tech call flows hot early <TICKER> <TICKER> <TICKER> <TICKER>,14,1,1,0.46651518,True,None
long <TICKER>,14,1,1,0.49084586,True,None
looks like <TICKER> 8 21 ma bull cross today,13,1,1,0.4760676,True,None
luckin coffee share price may nearly double to 60 on u s exchanges hedge fund citron capital,12,1,1,0.48705813,True,None
major resistances are broken time to go up,11,1,2,0.43808192,False,True_1_Pred_2
mentioned <TICKER> in the past it looks nice here ww,10,1,1,0.5364987,True,None
money manager says she has very high confidence tesla shares reach 7 000 in next 5 years,10,1,1,0.5252368,True,None
netflix shares have soared nearly 4 100 since the end of 2009,10,1,1,0.5361506,True,None
newmont goldcorp is poised to outperform,9,1,1,0.51746047,True,None
news corporation nws hedge funds are snapping up,9,1,1,0.5391832,True,None
nice chart ty for the share,8,1,1,0.37306434,True,None
nifty sensex rise reliance psu energy stocks gain,8,1,1,0.4610112,True,None
nxp semiconductors started bouncing back already,8,1,1,0.53785664,True,None
pgim likes barbell trade in credit buying aaas cccs radio,6,1,1,0.40500823,True,None
pinduoduo s stock is the most active premarket with over 3 mln shares traded,6,1,1,0.45089653,True,None
recap 11 22 pos comments <TICKER> wolfe <TICKER> wolfe <TICKER> wolfe <TICKER> dnb markets <TICKER> brookline,6,1,1,0.5151703,True,None
recap 11 22 unusual calls <TICKER> jan 20 c <TICKER> jan 11 c <TICKER> mar 12 5 c <TICKER> dec 27 c <TICKER> dec 32 c <TICKER> jan 37 c,2,1,1,0.3461373,True,None
recap 12 10 unusual calls <TICKER> dec 67 5 c <TICKER> dec13 38 5 c <TICKER> mar 75 c <TICKER> apr 20 c <TICKER> jan 3 c <TICKER> jan 20,30,1,1,0.51165897,True,None
recap 4 7 pos comments <TICKER> craig hallum <TICKER> cfra <TICKER> ms,23,1,1,0.5263598,True,None
red hot adobe stock sees surge in optimistic about price increase betting,21,1,1,0.54339194,True,None
regional management nyse rm shareholders have enjoyed an impressive 140 share price gain,20,1,1,0.55091834,True,None
royal gold nasdaq rgld shareholders booked a 68 gain in the last five years,18,1,1,0.52278376,True,None
s p <TICKER> with 5000 june 319 calls opening in a 5m position as december 298 calls adjust,18,1,2,0.4856088,False,True_1_Pred_2
saudi aramco will probably soon exceed the 2 trillion valuation targeted by crown prince mohammed bin salman acco,18,1,1,0.52351063,True,None
scalp trader s recent <TICKER> play took off for a 109 gain in just three days learn more and tradesmarter here gt gt,18,1,1,0.52351063,True,None
scalptrader s recent <TICKER> swing long ripped higher for a 120 gain in just a few hours learn more and,17,1,1,0.49012986,True,None
scalptrader s recent monster preferred plays <TICKER>b <TICKER>ra <TICKER>b took off for an average gain of 105 overnig,17,1,1,0.5039919,True,None
scalptrader s recent monster preferred plays <TICKER>b <TICKER>ra <TICKER>b took off for an average gain of 105 overnig,16,1,1,0.46199787,True,None
shareholders are loving smartfinancial inc s nasdaq smbk 0 9 yield,16,1,1,0.5288217,True,None
signal says bank of america stock isn t done climbing,16,1,1,0.54058754,True,None
signal says ferrari stock could race into new year,15,1,1,0.51512736,True,None
signet jewelers finally regains some sparkle,14,1,1,0.55053025,True,None
small company stocks have been lagging the market here s why that could change soon money,13,1,1,0.5164274,True,None
snwv u s roll out may be stronger than previously anticipated,12,1,1,0.4646327,True,None
square s breakout may send shares sharply higher seeking alpha,12,1,1,0.5644887,True,None
stock market update facebook seeing increased buying interest,11,1,1,0.45070785,True,None
stock market update netflix outperforming the faang stocks,11,1,0,0.43267417,False,True_1_Pred_0
stock market update netflix remains among today s winners,11,1,1,0.45442995,True,None
stock market update tjx remains bright spot in retail space today,11,1,1,0.4643741,True,None
stocks like hdfc bank icici bank hdfc looking good economic times,10,1,1,0.42808935,True,None
stocks this week buy nike and autodesk,10,1,1,0.49267286,True,None
strong cloud growth and 2 more keys for fireeye stock,10,1,1,0.46828425,True,None
tesla stock is wrapping up its best month since 2013 adding 40 billion in value in january,9,1,1,0.5055108,True,None
the acme united nysemkt acu share price is up 29 and shareholders are holding on,9,1,1,0.41416115,True,None
the corticeira amorim s g p s eli cor share price has gained 224 so why not pay it some attention,8,1,1,0.4112248,True,None
the hexagon composites ob hex share price has gained 50 and shareholders are hoping for more,8,1,1,0.46000525,True,None
the rex american resources nyse rex share price has gained 27 and shareholders are hoping for more,8,1,1,0.40321022,True,None
the upward trend should continue aligntechnology stock marketscreener,7,1,2,0.3731687,False,True_1_Pred_2
the zynga nasdaq znga share price has gained 200 so why not pay it some attention,6,1,1,0.36450467,True,None
this 3b biotech has been a three bagger since november and it still has upside,21,1,1,0.5202804,True,None
this high yielding renewable energy company continues generating solid results,21,1,1,0.5278354,True,None
today is a good time to buy the only dividend king in reitdom says <TICKER>,20,1,1,0.50096107,True,None
trade desk <TICKER> strong with 900 december 275 otm calls bought 2 70 to 2 95 early,19,1,1,0.5087181,True,None
tune in tesla s bull run is just getting started says ark s cathie wood watch wallstreetweek live today at 6pm,17,1,1,0.5537542,True,None
update bluerock residential growth real estate investment trust nysemkt brg stock gained 41 in the last year,17,1,1,0.55060756,True,None
update gardner denver holdings nyse gdi stock gained 38 in the last year,17,1,1,0.3683414,True,None
update incyte nasdaq incy stock gained 36 in the last year,15,1,1,0.51275206,True,None
update insurance australia group asx iag stock gained 41 in the last three years,15,1,1,0.46815294,True,None
watch <TICKER> over 43c in after hours for continuation targeting the 50c area initially,14,1,1,0.5163915,True,None
watch <TICKER> over 6 for a strong move higher,14,1,1,0.538548,True,None
we think hudson global nasdaq hson can easily afford to drive business growth,14,1,1,0.5359998,True,None
western digital is flashing green adding to the hope that the flash market is improving wdc <TICKER>,13,1,1,0.5615657,True,None
while risks remain vbi vaccines stock is a buy at today s prices,13,1,1,0.47364616,True,None
why appian stock soared 34 in january,13,1,1,0.49327627,True,None
why arista networks inc s nyse anet return on capital employed is impressive,13,1,1,0.5130748,True,None
why ball corporation stock gained 12 in january,11,1,1,0.5593155,True,None
why biogen shares soared today,10,1,1,0.49929664,True,None
why campbell soup company s nyse cpb high price to earnings ratio ratio is not necessarily a bad thing,10,1,1,0.42464668,True,None
why diabetes stock insulet jumped 13 3 in january after soaring 116 in 2019,9,1,1,0.55433685,True,None
why fiverr stock rose 11 in january,9,1,1,0.4573551,True,None
why grocery outlet could have investment appeal,8,1,1,0.46677876,True,None
why hecla mining is a buy,8,1,1,0.5377948,True,None
why intesa sanpaolo s p a s bit isp high price to earnings ratio ratio is not necessarily a bad thing,7,1,1,0.5476367,True,None
why kroger could deliver stock price growth,7,1,1,0.55165243,True,None
why mty food group inc s tse mty high price to earnings ratio ratio is not necessarily a bad thing,7,1,1,0.44991034,True,None
why nio hasn t fallen totally off the cliff,7,1,1,0.44046423,True,None
why now is a great time to buy pinterest stock,7,1,1,0.54235405,True,None
why pinterest stock just popped 12 5,6,1,1,0.38911664,True,None
why shake shack stock gained 13 in january,6,1,1,0.50104153,True,None
why shares of nortonlifelock jumped today,5,1,1,0.5544098,True,None
why synaptics stock popped today,5,1,1,0.53303754,True,None
why tallgrass energy s stock is taking flight today,26,2,0,0.39608034,False,True_2_Pred_0
why this acquisition could be huge for collegium pharma,25,1,1,0.52792144,True,None
why you might be interested in tmx group limited tse x for its upcoming dividend,23,2,2,0.5157873,True,None
wynn resorts bounces back from friday s weakness wynn <TICKER>,20,2,2,0.51238734,True,None
yeah <TICKER> 12 20 150c 16 entry got 5 reason is look at the inside day hammer today looking like we re gonna break upwards,20,2,2,0.41532877,True,None
ypf sociedad anonima ypf hedge funds are snapping up,19,2,2,0.5648063,True,None
<TICKER> abbvie is the first addition to the motorhome retirement 72t portfolio read more and sign up for updates,19,2,2,0.5108585,True,None
<TICKER> <TICKER> <TICKER> opy and leaf among financial gainers cacc leads losers,18,2,2,0.56752455,True,None
<TICKER> stock is flagging on the hourly chart a break of 78c could sent it immediately to the gap zone around 1 big,18,2,2,0.41215083,True,None
<TICKER> 1 22 lock that number in your head,17,2,2,0.48641855,True,None
<TICKER> alliancebernstein national municipal income declares 0 04581 dividend,16,2,2,0.536957,True,None
<TICKER> still in play for me stock is falling hard on low volume while moving average convergence divergence is crossing up could bounce into the cl,16,2,2,0.56242853,True,None
<TICKER> akebia therapeutics vadadustat approval seems make or break read more and sign up for updates,15,1,2,0.5196427,False,True_1_Pred_2
<TICKER> crash protection for amd economy finance business,15,2,2,0.4489275,True,None
<TICKER> here is the hourly chart someone is accumulating big time today look at the accumulation line on chart kee,14,2,2,0.45166364,True,None
<TICKER> strong action,14,2,0,0.46259052,False,True_2_Pred_0
<TICKER> amza distribution coverage analysis and comparison continue reading stocks trading markets,14,2,2,0.4429134,True,None
<TICKER> in from last week,12,2,2,0.49952254,True,None
<TICKER> on scans,12,2,2,0.5416316,True,None
<TICKER> holding it till 25,10,1,1,0.52115315,True,None
<TICKER> <TICKER> <TICKER> investing with brookfield achieving attractive risk reward and high yield simultaneously,9,1,1,0.35557133,True,None
<TICKER> liberty braves group valuing an undervalued and unique business subscribe to seeking alpha for more,9,1,1,0.4373773,True,None
<TICKER> bed bath beyond a look at the potential turnaround read more stocks stockmarket economy,9,1,1,0.54439664,True,None
<TICKER> seems extremely cheap have not looked into why it has lagged so much this year but screens well,9,2,2,0.48093706,True,None
<TICKER> questions linger after ctad for biogen s aducanumab but trading opportunities exist follow this and any o,9,2,2,0.5749165,True,None
<TICKER>,8,2,0,0.3671665,False,True_2_Pred_0
<TICKER> only the break of this large trading range will send the stock to higher levels no position,8,2,2,0.56496227,True,None
<TICKER> bankia low valuation is more than justified by its fundamental woes continue reading,5,2,1,0.43782327,False,True_2_Pred_1
<TICKER> <TICKER> <TICKER> there is growing interest for an acquisition of bme read more and get updates on any stock,5,2,2,0.42232245,True,None
<TICKER> holding for next week event long swing idea based on the chart risk reward looks favorable,3,2,1,0.48150364,False,True_2_Pred_1
<TICKER> popular to review letter from activist investor,3,2,2,0.36686423,True,None
<TICKER> <TICKER> altria british american tobacco perhaps the nightmare is finally ending continue reading,1,2,2,0.33894384,True,None
<TICKER> woke up,20,2,2,0.47720623,True,None
<TICKER> canfor take private bid significantly undervalues the company continue reading,19,2,1,0.42059684,False,True_2_Pred_1
<TICKER> chesapeake energy s rebound is temporary get more info on seeking alpha trading stockmarket stocks,19,2,2,0.44352785,True,None
<TICKER> digging into calumet s ever improving operations and balance sheet sign up for updates on seeking alpha,18,2,2,0.51622653,True,None
<TICKER> filled the gap worth watching for a trade,18,2,2,0.56020963,True,None
<TICKER> name got incredibly cheap few months ago,18,2,2,0.43916157,True,None
<TICKER> comstock resources financial position stretched regardless of possible acquisition subscribe to seeking al,17,2,2,0.5281868,True,None
<TICKER> csl limited a meteoric rise despite risky bets highlights overvaluation continue reading,17,2,2,0.517468,True,None
<TICKER> <TICKER> <TICKER> boqi international medical and cui global among industrial gainers beazer homes and hovnanian en,16,2,0,0.37408343,False,True_2_Pred_0
<TICKER> dbb renewed weakness driven by zinc s micro fragility read more stocks economy trading,16,2,2,0.5138432,True,None
<TICKER> <TICKER> equity cefs the insanity of cef investors get more info on seeking alpha,16,2,2,0.51783466,True,None
